https://logo.clearbit.com/veeco.com,VECO,22.81,390098.0,18.87,985307000.0,0.84,Technology,1091,645310000.0,14.40%,242270000.0
https://logo.clearbit.com/profireenergy.com,PFIE,29.0,111515.0,1.16,54567000.0,0.04,Energy,90,40250000.0,84.80%,11400000.0
https://logo.clearbit.com/chinapharmaholdings.com,CPHI,9,1226222.0,0.1082,5577000.0,-0.079,Healthcare,236,8070000.0,-0.60%,349270.0
https://logo.clearbit.com/Invesco.com,RYH,6,8071.0,290.69,14410829,1,Other,7292,27914120,38160713,39077918
https://logo.clearbit.com/KraneShares.com,KBND,13,2752.0,31.19,12718505,7,Other,8943,23154935,8377193,24280211
https://logo.clearbit.com/savefoods.co,SVFD,19,87461.0,1.07,4851000.0,-2.138,Basic Materials,9,359240.0,-28.20%,286940.0
https://logo.clearbit.com/parkaerospace.com,PKE,34.57,60838.0,12.87,261827000.0,0.37,Industrials,110,53020000.0,1.90%,17920000.0
https://logo.clearbit.com/aerovatetx.com,AVTE,0.83,103790.0,20.16,588554000.0,28.96,Healthcare,33,36419858,0%,35714908
https://logo.clearbit.com/cpb.bank,CPF,7.46,143066.0,20.28,556511000.0,2.74,Financial Services,760,269730000.0,-6.30%,268600000.0
https://logo.clearbit.com/netease.gcs-web.com,NTES,15.3,1901973.0,68.4,46741000000.0,4.65,Communication Services,32064,95520000000.0,10.10%,46970000000.0
https://logo.clearbit.com/viarenewables.com,VIA,6.58,94911.0,5.27,183951000.0,0.78,Utilities,169,443420000.0,21.30%,74670000.0
https://logo.clearbit.com/excellonresources.com,EXN,16,48530.0,0.2712,10289000.0,-1.713,Basic Materials,257,32570000.0,-23.70%,11750000.0
https://logo.clearbit.com/universalsecurity.com,UUU,13,6485.0,2.81,6694000.0,-0.129,Industrials,12,20100000.0,11.10%,6030000.0
https://logo.clearbit.com/cryo-cell.com,CCEL,31.93,7487.0,4.3,38081000.0,0.14,Healthcare,83,29890000.0,2.40%,18730000.0
https://logo.clearbit.com/American.com,AHYB,11,466.0,43.44,12276751,8,Other,15809,36775737,7192782,28167703
https://logo.clearbit.com/allianzinvestors.com,PTY,14.33,430923.0,13.16,1601000000.0,0.92,Financial Services,2814,173430000.0,5.80%,173430000.0
https://logo.clearbit.com/5eadvancedmaterials.com,FEAM,12,217577.0,8.66,385347000.0,-0.01,Basic Materials,27,10188003,100%,-12850000.0
https://logo.clearbit.com/goldenocean.bm,GOGL,2.79,2703652.0,8.11,1701000000.0,2.98,Industrials,37,1240000000.0,-27.40%,649860000.0
https://logo.clearbit.com/femsa.com,FMX,23.28,656046.0,77.01,150592000000.0,3.34,Consumer Defensive,342363,639240000000.0,20.50%,213710000000.0
https://logo.clearbit.com/ProShares.com,SPXV,9,165.0,77.05,5437409,6,Other,2401,18847208,29024015,48627079
https://logo.clearbit.com/Vanguard.com,VFMF,3,8104.0,101.13,19899384,10,Other,4702,47259738,26143857,19537379
https://logo.clearbit.com/USCF.com,GLDX,8,938.0,24.85,25718318,9,Other,19476,5352206,15183841,38532311
https://logo.clearbit.com/impaccompanies.com,IMH,19,41463.0,0.2312,8106999.999999999,-0.26,Financial Services,326,-10700000.0,100%,3020000.0
https://logo.clearbit.com/Direxion.com,TMV,11,426530.0,103.8,13180725,7,Other,10229,41094913,42946863,9740503
https://logo.clearbit.com/c5acquisitions.com,CXAC,14,31009.0,10.15,364766000.0,10,Financial Services,14644,1594637,100%,46392080
https://logo.clearbit.com/Invesco.com,PBP,4,62019.0,20.29,18944503,10,Other,14401,28108065,46543988,12385554
https://logo.clearbit.com/51talk.com,COE,2.62,29014.0,1.63,33876000.0,0.58,Consumer Defensive,616,154870000.0,-95.90%,1620000000.0
https://logo.clearbit.com/precipiodx.com,PRPO,19,100820.0,0.7324,16602000.0,-0.523,Healthcare,55,9460000.0,-1.40%,2390000.0
https://logo.clearbit.com/Global.com,TYLG,10,100.0,24.69,46649731,1,Other,10506,6534140,18075918,11651043
https://logo.clearbit.com/Direxion.com,SOXL,17,121847173.0,11.7,26740028,5,Other,17564,42029526,31977051,26801790
https://logo.clearbit.com/consolenergy.com,CEIX,6.35,659352.0,71.31,2448000000.0,11.06,Energy,1575,2020000000.0,80.50%,422540000.0
https://logo.clearbit.com/Innovator.com,BJAN,6,19574.0,33.8,18299630,10,Other,3118,16657131,33724676,21488496
https://logo.clearbit.com/blackrock.com,BHV,7,5573.0,11.54,18535000.0,-0.12,Financial Services,17230,1370000.0,-4.60%,1370000.0
https://logo.clearbit.com/recruiter.com,RCRT,2.04,77384.0,0.396,6648000.0,0.2,Industrials,142,29330000.0,11.30%,7270000.0
https://logo.clearbit.com/Kairous.com,KACL,1023.6,26755.0,10.35,103855000.0,0.01,Financial Services,17917,49884677,100%,41245310
https://logo.clearbit.com/Altrius.com,DIVD,18,1410.0,28.94,49759035,4,Other,15850,6085875,35100408,27175890
https://logo.clearbit.com/innsuitestrust.com,IHT,18.13,5485.0,1.6382,13225000.0,0.08,Real Estate,49,7180000.0,1.70%,3190000.0
https://logo.clearbit.com/tzpgroup.com,TZPS,55.72,79441.0,10.02,360453000.0,0.18,Financial Services,14974,36368919,0%,39067589
https://logo.clearbit.com/Franklin.com,FLEH,19,4357.0,26.87,18598565,3,Other,7790,38071469,41910989,15068676
https://logo.clearbit.com/nmrk.com,NMRK,7.27,1180352.0,8.41,1919000000.0,1.15,Real Estate,5200,3080000000.0,-15.70%,2910000000.0
https://logo.clearbit.com/sweetgreen.com,SG,19,1676152.0,11.23,1210000000.0,-3.38,Consumer Cyclical,17655,447960000.0,29.40%,42200000.0
https://logo.clearbit.com/iShares.com,CCRV,7,5968.0,25.98,10350416,2,Other,13287,35755218,47722733,29147604
https://logo.clearbit.com/cyclacel.com,CYCC,20,130698.0,0.6813,8276999.999999999,-2.047,Healthcare,11411,18157766,0%,-338000.0
https://logo.clearbit.com/ProShares.com,BOIL,5,5352361.0,30.03,24201409,5,Other,9202,40945712,41149259,41279705
https://logo.clearbit.com/sportsmans.com,SPWH,4.48,436322.0,10.31,391789000.0,2.25,Consumer Cyclical,3300,1480000000.0,-3.00%,490300000.0
https://logo.clearbit.com/concordacquisitioncorp.com,CNDA,25.58,29876.0,9.86,345745000.0,0.39,Financial Services,4608,9601846,100%,10822765
https://logo.clearbit.com/trinseo.com,TSE,6.17,533387.0,23.25,818385000.0,3.79,Basic Materials,3400,5290000000.0,-7.20%,698900000.0
https://logo.clearbit.com/bettertx.com,BTTX,19,67849.0,1.42,34904000.0,-2.739,Healthcare,44,1312444,0%,8463139
https://logo.clearbit.com/phunware.com,PHUN,6,4390076.0,0.9769,98092000.0,-0.648,Technology,120,22420000.0,120.30%,3610000.0
https://logo.clearbit.com/Invesco.com,EVMT,4,1003.0,25.49,31682638,9,Other,9973,28232649,31257665,41166381
https://logo.clearbit.com/iteris.com,ITI,19,54595.0,2.87,126642000.0,-0.168,Technology,428,139170000.0,18.10%,47390000.0
https://logo.clearbit.com/pro-dex.com,PDEX,17.07,9182.0,17.51,64159000.00000001,1.05,Healthcare,134,43140000.0,11.00%,13130000.0
https://logo.clearbit.com/Vanguard.com,BND,3,6998887.0,73.8,22150345,4,Other,10926,45924761,15344525,6775815
https://logo.clearbit.com/akerotx.com,AKRO,15,1570425.0,42.16,2036000000.0,-3.2,Healthcare,34,43537933,100%,1387177
https://logo.clearbit.com/abglobal.com,AWF,332.17,181838.0,9.99,859288000.0,0.03,Financial Services,9158,64750000.0,3.80%,63520000.0
https://logo.clearbit.com/yandex.com,YNDX,17,0.0,18.94,6797000000.0,-1.26,Communication Services,19934,467250000000.0,45.80%,182220000000.0
https://logo.clearbit.com/abrdn.com,PPLT,17,101961.0,93.18,31004638,0,Other,9882,46753966,46711088,18824061
https://logo.clearbit.com/federatedinvestors.com,FHI,13.49,684296.0,37.26,3277000000.0,2.73,Financial Services,2000,1390000000.0,16.70%,767960000.0
https://logo.clearbit.com/3D.com,PRNT,2,23511.0,20.66,35818140,5,Other,4594,29523091,30243102,9138133
https://logo.clearbit.com/realnetworks.com,RNWK,7,129907.0,0.7216,34106000.0,-0.361,Technology,281,50240000.0,-18.30%,44430000.0
https://logo.clearbit.com/atrioncorp.com,ATRI,32.23,6065.0,598.51,1106000000.0,19.36,Healthcare,667,180940000.0,4.10%,69370000.0
https://logo.clearbit.com/Intelligent.com,IQMD,19,21030.0,10.18,263408000.00000003,1,Financial Services,15254,39110873,0%,12189636
https://logo.clearbit.com/ncm.com,NCMI,17,971779.0,0.3901,32554000.000000004,-0.677,Communication Services,346,221000000.0,71.90%,37700000.0
https://logo.clearbit.com/unitybiotechnology.com,UBX,4,698452.0,2.8,39738000.0,-1.08,Healthcare,65,5020000.0,100%,-33610000.0
https://logo.clearbit.com/Pacer.com,PSMD,3,1942.0,21.97,36887457,3,Other,13144,40979483,5601820,15021493
https://logo.clearbit.com/dreamfindershomes.com,DFH,4.16,165466.0,9.54,880292000.0,2.28,Consumer Cyclical,1212,3090000000.0,116.40%,313580000.0
https://logo.clearbit.com/lovesac.com,LOVE,8.88,390276.0,17.71,292600000.0,2.17,Consumer Cyclical,607,608900000.0,15.50%,272750000.0
https://logo.clearbit.com/fpafunds.com,SOR,7.66,11119.0,37.6,315004000.0,4.93,Financial Services,1858,11960000.0,0.20%,11950000.0
https://logo.clearbit.com/ourfirstfed.com,FNWB,9.26,11404.0,14.61,145628000.0,1.58,Financial Services,288,77380000.0,4.50%,72590000.0
https://logo.clearbit.com/Franklin.com,FLKR,8,21471.0,20.05,1566638,7,Other,1913,19871639,35126686,34428678
https://logo.clearbit.com/First.com,FTXO,19,41049.0,26.52,34542642,2,Other,18048,32272837,20847575,21961382
https://logo.clearbit.com/SPDR.com,TOTL,14,546576.0,41.19,30194837,10,Other,5508,1969407,32496040,45088766
https://logo.clearbit.com/Vanguard.com,BIV,5,1222953.0,76.29,13966629,9,Other,18578,5550413,15471354,38669710
https://logo.clearbit.com/affimed.com,AFMD,17,1784415.0,1.91,302412000.0,-0.659,Healthcare,197,41900000.0,68.70%,41800000.0
https://logo.clearbit.com/leggett.com,LEG,13.25,842598.0,34.72,4656000000.0,2.65,Consumer Cyclical,20000,5280000000.0,-1.90%,1040000000.0
https://logo.clearbit.com/HCM.com,LGH,20,18573.0,34.27,46991759,10,Other,2352,9508392,41112001,32071092
https://logo.clearbit.com/deltaapparelinc.com,DLA,4.45,24890.0,11.32,81173000.0,2.64,Consumer Cyclical,8623,484860000.0,0.70%,108840000.0
https://logo.clearbit.com/smfg.co.jp,SMFG,7.93,3229742.0,6.77,46218000000.0,0.85,Financial Services,104139,3.06T,12.80%,2.81T
https://logo.clearbit.com/allstate.com,ALL,40.52,1933884.0,130.11,34492000000.0,3.21,Financial Services,54300,50780000000.0,5.80%,13970000000.0
https://logo.clearbit.com/Royce.com,SQLV,10,4466.0,35.76,17737245,3,Other,1082,1005162,28679928,25560802
https://logo.clearbit.com/cpstechnologysolutions.com,CPSH,21.37,43490.0,3.01,43195000.0,0.14,Technology,90,26680000.0,22.40%,4790000.0
